Timestamp,Actigraph Steps,Bangle Steps
11:24:00,0,0
11:25:00,0,0
11:26:00,0,0
11:27:00,0,0
11:28:00,0,0
11:29:00,0,0
11:30:00,0,0
11:31:00,0,0
11:32:00,0,0
11:33:00,0,0
11:34:00,1,0
11:35:00,17,0
11:36:00,14,0
11:37:00,19,0
11:38:00,33,0
11:39:00,36,0
11:40:00,37,0
11:41:00,24,0
11:42:00,25,0
11:43:00,26,0
11:44:00,10,0
11:45:00,25,0
11:46:00,34,0
11:47:00,22,0
11:48:00,27,0
11:49:00,0,0
11:50:00,0,0
11:51:00,0,0
11:52:00,0,0
11:53:00,0,0
11:54:00,1,0
11:55:00,0,0
11:56:00,0,0
11:57:00,0,0
11:58:00,0,0
11:59:00,0,0
12:00:00,0,0
12:01:00,0,0
12:02:00,0,0
12:03:00,0,0
12:04:00,0,0
12:05:00,0,0
12:06:00,0,0
12:07:00,0,0
12:08:00,0,0
12:09:00,0,0
12:10:00,0,0
12:11:00,0,0
12:12:00,4,0
12:13:00,0,0
12:14:00,0,0
12:15:00,0,0
12:16:00,0,0
12:17:00,0,0
12:18:00,0,0
12:19:00,0,0
12:20:00,0,0
12:21:00,0,0
12:22:00,0,0
12:23:00,0,0
12:24:00,0,0
12:25:00,0,0
12:26:00,0,0
12:27:00,0,0
12:28:00,0,0
12:29:00,0,0
12:30:00,0,0
12:31:00,0,0
12:32:00,0,0
12:33:00,0,0
12:34:00,0,0
12:35:00,0,0
12:36:00,0,0
12:37:00,0,0
12:38:00,0,0
12:39:00,0,0
12:40:00,0,0
12:41:00,0,0
12:42:00,0,0
12:43:00,0,0
12:44:00,0,0
12:45:00,0,0
12:46:00,0,0
12:47:00,0,0
12:48:00,0,0
12:49:00,0,0
12:50:00,0,0
12:51:00,0,0
12:52:00,16,0
12:53:00,8,0
12:54:00,2,0
12:55:00,24,0
12:56:00,15,0
12:57:00,16,5
12:58:00,17,0
12:59:00,10,0
13:00:00,0,0
13:01:00,0,0
13:02:00,0,0
13:03:00,0,0
13:04:00,0,0
13:05:00,0,0
13:06:00,0,0
13:07:00,0,0
13:08:00,0,0
13:09:00,0,0
13:10:00,9,0
13:11:00,15,0
13:12:00,19,0
13:13:00,11,0
13:14:00,0,0
13:15:00,0,0
13:16:00,0,0
13:17:00,0,0
13:18:00,0,0
13:19:00,0,0
13:20:00,0,0
13:21:00,0,0
13:22:00,0,0
13:23:00,0,0
13:24:00,0,0
13:25:00,0,0
13:26:00,0,0
13:27:00,0,0
13:28:00,0,0
13:29:00,0,0
13:30:00,0,0
13:31:00,0,0
13:32:00,0,0
13:33:00,0,0
13:34:00,0,0
13:35:00,0,0
13:36:00,0,0
13:37:00,0,0
13:38:00,0,0
13:39:00,0,0
13:40:00,0,0
13:41:00,0,0
13:42:00,0,0
13:43:00,15,0
13:44:00,15,0
13:45:00,4,0
13:46:00,13,0
13:47:00,12,0
13:48:00,10,0
13:49:00,26,0
13:50:00,34,0
13:51:00,79,64
13:52:00,78,74
13:53:00,108,88
13:54:00,90,74
13:55:00,101,93
13:56:00,90,98
13:57:00,88,97
13:58:00,56,77
13:59:00,47,39
14:00:00,29,30
14:01:00,26,11
14:02:00,25,0
14:03:00,40,5
14:04:00,32,0
14:05:00,43,0
14:06:00,31,0
14:07:00,9,0
14:08:00,8,0
14:09:00,23,0
14:10:00,40,11
14:11:00,42,9
14:12:00,35,22
14:13:00,57,59
14:14:00,54,72
14:15:00,57,22
14:16:00,48,41
14:17:00,60,23
14:18:00,57,18
14:19:00,49,19
14:20:00,54,23
14:21:00,47,20
14:22:00,43,14
14:23:00,45,0
14:24:00,52,34
14:25:00,38,23
14:26:00,36,0
14:27:00,15,0
14:28:00,13,0
14:29:00,20,0
14:30:00,11,0
14:31:00,4,0
14:32:00,0,0
14:33:00,0,0
14:34:00,0,0
14:35:00,0,0
14:36:00,0,0
14:37:00,0,0
14:38:00,0,0
14:39:00,0,0
14:40:00,0,0
14:41:00,0,0
14:42:00,0,0
14:43:00,0,0
14:44:00,0,0
14:45:00,0,0
14:46:00,0,0
14:47:00,0,0
14:48:00,0,0
14:49:00,0,0
14:50:00,0,0
14:51:00,0,0
14:52:00,0,0
14:53:00,0,0
14:54:00,0,0
14:55:00,0,0
14:56:00,0,0
14:57:00,0,0
14:58:00,0,0
14:59:00,0,0
15:00:00,0,0
15:01:00,0,0
15:02:00,0,0
15:03:00,0,0
15:04:00,0,0
15:05:00,0,0
15:06:00,0,0
15:07:00,0,0
15:08:00,0,0
15:09:00,0,0
15:10:00,0,0
15:11:00,0,0
15:12:00,0,0
15:13:00,0,0
15:14:00,0,0
15:15:00,0,0
15:16:00,0,0
15:17:00,0,0
15:18:00,0,0
15:19:00,0,0
15:20:00,0,0
15:21:00,0,0
15:22:00,1,0
15:23:00,0,0
15:24:00,0,0
15:25:00,0,0
15:26:00,0,0
15:27:00,0,0
15:28:00,0,0
15:29:00,0,0
15:30:00,0,0
15:31:00,0,0
15:32:00,0,0
15:33:00,0,0
15:34:00,0,0
15:35:00,0,0
15:36:00,0,0
15:37:00,0,0
15:38:00,0,0
15:39:00,0,0
15:40:00,0,0
15:41:00,0,0
15:42:00,0,0
15:43:00,0,0
15:44:00,0,0
15:45:00,0,0
15:46:00,0,0
15:47:00,0,0
15:48:00,4,0
15:49:00,12,0
15:50:00,4,0
15:51:00,7,0
15:52:00,19,0
15:53:00,10,0
15:54:00,7,0
15:55:00,15,6
15:56:00,1,0
15:57:00,0,0
15:58:00,0,0
15:59:00,19,0
16:00:00,3,0
16:01:00,0,0
16:02:00,0,0
16:03:00,0,0
16:04:00,0,0
16:05:00,0,0
16:06:00,0,0
16:07:00,0,0
16:08:00,0,0
16:09:00,0,0
16:10:00,0,0
16:11:00,0,0
16:12:00,0,0
16:13:00,0,0
16:14:00,0,0
16:15:00,0,0
16:16:00,0,0
16:17:00,0,0
16:18:00,0,0
16:19:00,0,0
16:20:00,0,0
16:21:00,0,0
16:22:00,0,0
16:23:00,0,0
16:24:00,8,0
16:25:00,0,0
16:26:00,0,0
16:27:00,0,0
16:28:00,0,0
16:29:00,19,0
16:30:00,25,5
16:31:00,9,0
16:32:00,22,0
16:33:00,8,0
16:34:00,9,0
16:35:00,10,0
16:36:00,11,0
16:37:00,13,0
16:38:00,51,5
16:39:00,24,9
16:40:00,4,0
16:41:00,4,0
16:42:00,8,0
16:43:00,0,0
16:44:00,0,0
16:45:00,0,0
16:46:00,0,0
16:47:00,0,0
16:48:00,0,0
16:49:00,0,0
16:50:00,0,0
16:51:00,0,0
16:52:00,0,0
16:53:00,0,0
16:54:00,0,0
16:55:00,0,0
16:56:00,0,0
16:57:00,6,0
16:58:00,0,0
16:59:00,4,0
17:00:00,1,0
17:01:00,3,0
17:02:00,0,0
17:03:00,6,0
17:04:00,0,0
17:05:00,0,0
17:06:00,0,0
17:07:00,20,0
17:08:00,11,0
17:09:00,16,0
17:10:00,12,0
17:11:00,12,0
17:12:00,0,0
17:13:00,24,0
17:14:00,6,0
17:15:00,3,0
17:16:00,1,0
17:17:00,2,0
17:18:00,4,0
17:19:00,3,0
17:20:00,3,0
17:21:00,15,0
17:22:00,24,0
17:23:00,9,0
17:24:00,9,0
17:25:00,1,0
17:26:00,7,0
17:27:00,5,0
17:28:00,9,0
17:29:00,3,0
17:30:00,2,0
17:31:00,0,0
17:32:00,5,0
17:33:00,5,0
17:34:00,5,0
17:35:00,4,0
17:36:00,4,0
17:37:00,3,0
17:38:00,7,0
17:39:00,6,0
17:40:00,2,0
17:41:00,3,0
17:42:00,2,0
17:43:00,5,0
17:44:00,15,0
17:45:00,22,0
17:46:00,33,0
17:47:00,29,0
17:48:00,19,0
17:49:00,20,6
17:50:00,13,0
17:51:00,4,0
17:52:00,5,0
17:53:00,8,0
17:54:00,6,0
17:55:00,13,0
17:56:00,6,0
17:57:00,23,0
17:58:00,17,0
17:59:00,7,0
18:00:00,7,0
18:01:00,10,0
18:02:00,2,0
18:03:00,9,0
18:04:00,15,0
